Roster_ID,Year,Num,First_Name,Last_Name,Pos,Height,Weight,DOB,Age,College
874,1978,52,Doug,Becker,LB,"6'0""",220,6/27/1956,22,Notre Dame
875,1978,34,Jim,Braxton,RB,"6'1""",243,5/23/1949,29,West Virginia
876,1978,47,Curtis,Brown,RB,"5'10""",203,12/7/1954,24,Missouri
877,1978,58,Mario,Celotto,LB,"6'3""",228,8/23/1956,22,Southern California
878,1978,81,Bob,Chandler,WR,"6'0""",180,4/24/1949,29,Southern California
879,1978,29,Mario,Clark,DB,"6'2""",194,3/29/1954,24,Oregon
880,1978,68,Joe,DeLamielleure,OL,"6'3""",254,3/16/1951,27,Michigan State
881,1978,6,Tom,Dempsey,K,"6'2""",255,1/12/1947,31,Palomar College
882,1978,70,Joe,Devlin,OL,"6'5""",261,2/23/1954,24,Iowa
883,1978,85,Phil,Dokes,DL,"6'4""",258,9/7/1955,23,Oklahoma State
884,1978,79,Elbert,Drungo,OL,"6'5""",265,4/30/1943,35,Tennessee State
885,1978,56,Tom,Ehlers,LB,"6'2""",218,7/14/1952,26,Kentucky
886,1978,12,Joe,Ferguson,QB,"6'1""",195,4/23/1950,28,Arkansas
887,1978,84,Mike,Franckowiak,RB,"6'3""",220,3/25/1953,25,Central Michigan
888,1978,22,Steve,Freeman,DB,"5'11""",185,5/8/1953,25,Mississippi State
889,1978,88,Reuben,Gant,TE,"6'4""",230,4/12/1952,26,Oklahoma State
890,1978,55,Tom,Graham,LB,"6'2""",235,4/15/1950,28,Oregon
891,1978,53,Will,Grant,OL,"6'3""",254,3/7/1954,24,Kentucky
892,1978,43,Tony,Greene,DB,"5'10""",170,8/29/1949,29,Maryland
893,1978,74,Dee,Hardison,DL,"6'4""",274,5/2/1956,22,North Carolina
894,1978,25,Roland,Hooks,RB,"6'0""",197,1/2/1953,25,North Carolina State
895,1978,78,Scott,Hutchinson,DL,"6'4""",246,5/27/1956,22,Florida
896,1978,73,Mekeli,Ieremia,DL,"6'2""",244,3/4/1954,24,Brigham Young
897,1978,4,Rusty,Jackson,P,"6'2""",193,11/17/1950,28,Louisiana State
898,1978,51,Dan,Jilek,LB,"6'2""",220,12/3/1953,25,Michigan
899,1978,39,Dennis,Johnson,RB,"6'3""",220,2/26/1956,22,Mississippi State
900,1978,75,Dennis,Johnson,DL,"6'4""",260,10/22/1951,27,Delaware
901,1978,24,Doug,Jones,DB,"6'2""",202,5/31/1950,28,Cal State Northridge
902,1978,72,Ken,Jones,OL,"6'5""",260,12/1/1952,26,Arkansas State
903,1978,71,Mike,Kadish,DL,"6'5""",270,5/27/1950,28,Notre Dame
904,1978,52,Merv,Krakau,LB,"6'2""",242,5/16/1951,27,Iowa State
905,1978,87,Mike,Levenseller,WR,"6'1""",180,2/21/1956,22,Washington State
906,1978,82,Frank,Lewis,WR,"6'1""",196,7/4/1947,31,Grambling
907,1978,10,Dave,Mays,QB,"6'1""",204,6/20/1949,29,Texas Southern
908,1978,54,Randy,McClanahan,LB,"6'5""",225,12/12/1954,24,Louisiana-Lafayette
909,1978,67,Reggie,McKenzie,OL,"6'4""",255,7/27/1950,28,Michigan
910,1978,41,Eddie,McMillan,DB,"6'0""",189,11/25/1951,27,Florida State
911,1978,40,Terry,Miller,RB,"5'10""",196,1/7/1956,22,Oklahoma State
912,1978,46,Keith,Moody,DB,"5'11""",171,6/13/1953,25,Syracuse
913,1978,9,Bill,Munson,QB,"6'2""",210,8/11/1941,37,Utah State
914,1978,59,Shane,Nelson,LB,"6'1""",226,5/25/1955,23,Baylor
915,1978,61,Willie,Parker,OL,"6'3""",245,12/28/1948,30,North Texas
916,1978,89,Lou,Piccone,WR,"5'9""",175,7/17/1949,29,West Liberty
917,1978,23,Steve,Powell,RB,"5'11""",186,1/2/1956,22,Truman State
918,1978,26,Charles,Romes,DB,"6'1""",191,12/16/1954,24,North Carolina Central
919,1978,57,Lucius,Sanford,LB,"6'2""",216,2/14/1956,22,Georgia Tech
920,1978,21,Marvin,Switzer,DB,"6'0""",192,10/28/1954,24,Kansas State
921,1978,49,Larry,Walton,WR,"6'0""",180,2/8/1947,31,Arizona State
922,1978,83,Sherman,White,DL,"6'5""",250,10/6/1948,30,California
923,1978,77,Ben,Williams,DL,"6'3""",251,9/1/1954,24,Mississippi
924,1978,86,Leonard,Willis,WR,"5'11""",183,3/4/1953,25,Ohio State
825,1977,60,Bill,Adams,OL,"6'2""",255,2/4/1950,27,Holy Cross
826,1977,7,Marv,Bateman,P,"6'4""",213,4/5/1950,27,Utah
827,1977,34,Jim,Braxton,RB,"6'1""",243,5/23/1949,28,West Virginia
828,1977,47,Curtis,Brown,RB,"5'10""",203,12/7/1954,23,Missouri
829,1977,81,Bob,Chandler,WR,"6'0""",180,4/24/1949,28,Southern California
830,1977,29,Mario,Clark,DB,"6'2""",194,3/29/1954,23,Oregon
831,1977,35,Mike,Collier,RB,"5'11""",200,9/21/1953,24,Morgan State
832,1977,50,Greg,Collins,LB,"6'3""",228,12/8/1952,25,Notre Dame
833,1977,30,Bo,Cornell,LB,"6'2""",220,3/7/1949,28,Washington
834,1977,86,Reggie,Craig,WR,"6'1""",187,6/10/1953,24,Arkansas
835,1977,68,Joe,DeLamielleure,OL,"6'3""",254,3/16/1951,26,Michigan State
836,1977,70,Joe,Devlin,OL,"6'5""",261,2/23/1954,23,Iowa
837,1977,85,Phil,Dokes,DL,"6'4""",258,9/7/1955,22,Oklahoma State
838,1977,76,Bill,Dunstan,DL,"6'4""",250,1/3/1949,28,Utah State
839,1977,12,Joe,Ferguson,QB,"6'1""",195,4/23/1950,27,Arkansas
840,1977,78,Dave,Foley,OL,"6'5""",255,10/28/1947,30,Ohio State
841,1977,36,Mike,Franckowiak,RB,"6'3""",220,3/25/1953,24,Central Michigan
842,1977,22,Steve,Freeman,DB,"5'11""",185,5/8/1953,24,Mississippi State
843,1977,88,Reuben,Gant,WR,"6'4""",230,4/12/1952,25,Oklahoma State
844,1977,43,Tony,Greene,DB,"5'10""",170,8/29/1949,28,Maryland
845,1977,28,Dwight,Harrison,DB,"6'1""",187,10/12/1948,29,Texas A&M-Kingsville
846,1977,80,John,Holland,WR,"6'0""",190,2/28/1952,25,Tennessee State
847,1977,25,Roland,Hooks,RB,"6'0""",197,1/2/1953,24,North Carolina State
848,1977,51,Dan,Jilek,LB,"6'2""",220,12/3/1953,24,Michigan
849,1977,24,Doug,Jones,DB,"6'2""",202,5/31/1950,27,Cal State Northridge
850,1977,73,Ken,Jones,OL,"6'5""",260,12/1/1952,25,Arkansas State
851,1977,71,Mike,Kadish,DL,"6'5""",270,5/27/1950,27,Notre Dame
852,1977,82,John,Kimbrough,WR,"5'10""",165,8/12/1954,23,St. Cloud State
853,1977,52,Merv,Krakau,LB,"6'2""",242,5/16/1951,26,Iowa State
854,1977,72,John,Little,DL,"6'3""",250,5/3/1947,30,Oklahoma State
855,1977,5,Carson,Long,K,"5'10""",210,12/16/1954,23,Pittsburgh
856,1977,67,Reggie,McKenzie,OL,"6'4""",255,7/27/1950,27,Michigan
857,1977,46,Keith,Moody,DB,"5'11""",171,6/13/1953,24,Syracuse
858,1977,79,Greg,Morton,LB,"6'1""",230,10/8/1953,24,Michigan
859,1977,56,Bob,Nelson,LB,"6'4""",232,6/30/1953,24,Nebraska
860,1977,59,Shane,Nelson,LB,"6'1""",226,5/25/1955,22,Baylor
861,1977,8,Neil,ODonoghue,K,"6'6""",208,6/18/1953,24,Auburn
862,1977,61,Willie,Parker,OL,"6'3""",245,12/28/1948,29,North Texas
863,1977,89,Lou,Piccone,WR,"5'9""",175,7/17/1949,28,West Liberty
864,1977,26,Charles,Romes,DB,"6'1""",191,12/16/1954,23,North Carolina Central
865,1977,54,Tom,Ruud,LB,"6'3""",223,7/26/1953,24,Nebraska
866,1977,87,Paul,Seymour,TE,"6'5""",252,2/6/1950,27,Michigan
867,1977,32,OJ,Simpson,RB,"6'1""",212,7/9/1947,30,Southern California
868,1977,55,John,Skorupan,LB,"6'2""",222,5/17/1951,26,Penn State
869,1977,83,Sherman,White,DL,"6'5""",250,10/6/1948,29,California
870,1977,77,Ben,Williams,DL,"6'3""",251,9/1/1954,23,Mississippi
871,1977,86,Leonard,Willis,WR,"5'11""",183,3/4/1953,24,Ohio State
872,1977,53,Connie,Zelencik,OL,"6'4""",245,4/3/1955,22,Purdue
768,1976,60,Bill,Adams,OL,"6'2""",255,2/4/1950,26,Holy Cross
769,1976,26,Tim,Anderson,DB,"6'0""",205,8/1/1949,27,Ohio State
770,1976,7,Marv,Bateman,P,"6'4""",213,4/5/1950,26,Utah
771,1976,34,Jim,Braxton,RB,"6'1""",243,5/23/1949,27,West Virginia
772,1976,23,Cliff,Brooks,DB,"6'1""",190,6/21/1949,27,Tennessee State
773,1976,81,Bob,Chandler,WR,"6'0""",180,4/24/1949,27,Southern California
774,1976,29,Mario,Clark,DB,"6'2""",194,3/29/1954,22,Oregon
775,1976,85,Fred,Coleman,TE,"6'4""",240,6/26/1953,23,Louisiana-Monroe
776,1976,30,Bo,Cornell,LB,"6'2""",220,3/7/1949,27,Washington
777,1976,68,Joe,DeLamielleure,OL,"6'3""",254,3/16/1951,25,Michigan State
778,1976,70,Joe,Devlin,OL,"6'5""",261,2/23/1954,22,Iowa
779,1976,86,Emmett,Edwards,WR,"6'1""",187,6/6/1952,24,Kansas
780,1976,12,Joe,Ferguson,QB,"6'1""",195,4/23/1950,26,Arkansas
781,1976,78,Dave,Foley,OL,"6'5""",255,10/28/1947,29,Ohio State
782,1976,22,Steve,Freeman,DB,"5'11""",185,5/8/1953,23,Mississippi State
783,1976,89,Robert,Gaddis,WR,"5'11""",178,1/20/1952,24,Mississippi Valley State
784,1976,88,Reuben,Gant,TE,"6'4""",230,4/12/1952,24,Oklahoma State
785,1976,74,Donnie,Green,OL,"6'7""",272,7/12/1948,28,Purdue
786,1976,21,Van,Green,DB,"6'1""",192,4/21/1951,25,Shaw
787,1976,43,Tony,Greene,DB,"5'10""",170,8/29/1949,27,Maryland
788,1976,28,Dwight,Harrison,DB,"6'1""",187,10/12/1948,28,Texas A&M-Kingsville
789,1976,37,Clayton,Heath,RB,"5'11""",195,2/15/1951,25,Wake Forest
790,1976,80,John,Holland,WR,"6'0""",190,2/28/1952,24,Tennessee State
791,1976,86,Mike,Holmes,DB,"6'2""",193,11/18/1950,26,Texas Southern
792,1976,25,Roland,Hooks,RB,"6'0""",197,1/2/1953,23,North Carolina State
793,1976,5,George,Jakowenko,K,"5'9""",175,6/26/1948,28,Syracuse
794,1976,51,Dan,Jilek,LB,"6'2""",220,12/3/1953,23,Michigan
795,1976,50,Mark,Johnson,LB,"6'2""",240,8/14/1953,23,Missouri
796,1976,24,Doug,Jones,DB,"6'2""",202,5/31/1950,26,Cal State Northridge
797,1976,69,Ken,Jones,DL,"6'5""",260,12/1/1952,24,Arkansas State
798,1976,71,Mike,Kadish,DL,"6'5""",270,5/27/1950,26,Notre Dame
799,1976,36,Jeff,Kinney,RB,"6'2""",215,11/1/1949,27,Nebraska
800,1976,52,Merv,Krakau,LB,"6'2""",242,5/16/1951,25,Iowa State
801,1976,3,John,Leypoldt,K,"6'2""",229,3/31/1946,30,Northern Virginia Community College
802,1976,75,Jeff,Lloyd,DL,"6'6""",255,3/14/1954,22,West Texas A&M
803,1976,17,Gary,Marangi,QB,"6'1""",201,7/29/1952,24,Boston College
804,1976,67,Reggie,McKenzie,OL,"6'4""",255,7/27/1950,26,Michigan
805,1976,53,Mike,Montler,OL,"6'5""",254,1/10/1944,32,Colorado
806,1976,46,Keith,Moody,DB,"5'11""",171,6/13/1953,23,Syracuse
807,1976,56,Bob,Nelson,LB,"6'4""",232,6/30/1953,23,Nebraska
808,1976,61,Willie,Parker,OL,"6'3""",245,12/28/1948,28,North Texas
809,1976,65,Bob,Patton,OL,"6'1""",245,10/21/1954,22,Delaware
810,1976,35,Darnell,Powell,RB,"6'0""",197,5/31/1954,22,Chattanooga
811,1976,38,Eddie,Ray,RB,"6'2""",240,4/5/1947,29,Louisiana State
812,1976,33,Andy,Reid,RB,"6'0""",194,2/26/1954,22,Georgia
813,1976,1,Benny,Ricardo,K,"5'10""",175,1/4/1954,22,San Diego State
814,1976,54,Tom,Ruud,LB,"6'3""",223,7/26/1953,23,Nebraska
815,1976,87,Paul,Seymour,TE,"6'5""",252,2/6/1950,26,Michigan
816,1976,32,OJ,Simpson,RB,"6'1""",212,7/9/1947,29,Southern California
817,1976,55,John,Skorupan,LB,"6'2""",222,5/17/1951,25,Penn State
818,1976,79,Marty,Smith,DL,"6'3""",250,10/20/1953,23,Louisville
819,1976,85,Tody,Smith,DL,"6'5""",250,12/24/1948,28,Southern California
820,1976,33,Vic,Washington,RB,"5'11""",197,3/23/1946,30,Wyoming
821,1976,83,Sherman,White,DL,"6'5""",250,10/6/1948,28,California
822,1976,77,Ben,Williams,DL,"6'3""",251,9/1/1954,22,Mississippi
823,1976,47,Roscoe,Word,DB,"5'11""",170,7/24/1952,24,Jackson State
824,1976,62,Jeff,Yeates,DL,"6'3""",248,8/3/1951,25,Boston College
722,1975,60,Bill,Adams,OL,"6'2""",255,2/4/1950,25,Holy Cross
723,1975,59,Doug,Allen,LB,"6'2""",228,11/13/1951,24,Penn State
724,1975,7,Marv,Bateman,P,"6'4""",213,4/5/1950,25,Utah
725,1975,34,Jim,Braxton,RB,"6'1""",243,5/23/1949,26,West Virginia
726,1975,29,Don,Calhoun,RB,"6'0""",206,4/29/1952,23,Kansas State
727,1975,81,Bob,Chandler,WR,"6'0""",180,4/24/1949,26,Southern California
728,1975,30,Bo,Cornell,LB,"6'2""",220,3/7/1949,26,Washington
729,1975,72,Don,Croft,DL,"6'4""",254,1/7/1949,26,Texas-El Paso
730,1975,68,Joe,DeLamielleure,OL,"6'3""",254,3/16/1951,24,Michigan State
731,1975,73,Earl,Edwards,DL,"6'7""",260,3/17/1946,29,Wichita State
732,1975,12,Joe,Ferguson,QB,"6'1""",195,4/23/1950,25,Arkansas
733,1975,78,Dave,Foley,OL,"6'5""",255,10/28/1947,28,Ohio State
734,1975,45,Charlie,Ford,DB,"6'3""",185,12/10/1948,27,Houston
735,1975,22,Steve,Freeman,DB,"5'11""",185,5/8/1953,22,Mississippi State
736,1975,88,Reuben,Gant,TE,"6'4""",230,4/12/1952,23,Oklahoma State
737,1975,74,Donnie,Green,OL,"6'7""",272,7/12/1948,27,Purdue
738,1975,43,Tony,Greene,DB,"5'10""",170,8/29/1949,26,Maryland
739,1975,76,Halvor,Hagen,OL,"6'5""",245,2/4/1947,28,Weber State
740,1975,28,Dwight,Harrison,DB,"6'1""",187,10/12/1948,27,Texas A&M-Kingsville
741,1975,47,Clint,Haslerig,RB,"6'0""",189,4/9/1952,23,Michigan
742,1975,21,Gary,Hayman,RB,"6'1""",198,9/8/1951,24,Penn State
743,1975,40,JD,Hill,WR,"6'1""",202,10/30/1948,27,Arizona State
744,1975,80,John,Holland,WR,"6'0""",190,2/28/1952,23,Tennessee State
745,1975,50,Mark,Johnson,LB,"6'2""",240,8/14/1953,22,Missouri
746,1975,26,Ed,Jones,DB,"6'0""",185,6/29/1952,23,Rutgers
747,1975,71,Mike,Kadish,DL,"6'5""",270,5/27/1950,25,Notre Dame
748,1975,52,Merv,Krakau,LB,"6'2""",242,5/16/1951,24,Iowa State
749,1975,3,John,Leypoldt,K,"6'2""",229,3/31/1946,29,Northern Virginia Community College
750,1975,17,Gary,Marangi,QB,"6'1""",201,7/29/1952,23,Boston College
751,1975,57,John,McCrumbly,LB,"6'1""",245,7/28/1952,23,Texas A&M
752,1975,67,Reggie,McKenzie,OL,"6'4""",255,7/27/1950,25,Michigan
753,1975,41,Royce,McKinney,DB,"6'1""",190,11/3/1953,22,Kentucky State
754,1975,53,Mike,Montler,OL,"6'5""",254,1/10/1944,31,Colorado
755,1975,42,Frank,Oliver,DB,"6'1""",194,3/3/1952,23,Kentucky State
756,1975,61,Willie,Parker,OL,"6'3""",245,12/28/1948,27,North Texas
757,1975,85,Walt,Patulski,DL,"6'6""",259,2/3/1950,25,Notre Dame
758,1975,54,Tom,Ruud,LB,"6'3""",223,7/26/1953,22,Nebraska
759,1975,23,Steve,Schnarr,RB,"6'2""",216,7/30/1952,23,Otterbein
760,1975,87,Paul,Seymour,TE,"6'5""",252,2/6/1950,25,Michigan
761,1975,32,OJ,Simpson,RB,"6'1""",212,7/9/1947,28,Southern California
762,1975,55,John,Skorupan,LB,"6'2""",222,5/17/1951,24,Penn State
763,1975,37,Ike,Thomas,DB,"6'2""",193,11/4/1947,28,Bishop
764,1975,65,Pat,Toomay,DL,"6'5""",247,5/17/1948,27,Vanderbilt
765,1975,33,Vic,Washington,DB,"5'11""",197,3/23/1946,29,Wyoming
766,1975,75,Jeff,Winans,DL,"6'5""",265,10/12/1951,24,Southern California
767,1975,62,Jeff,Yeates,DL,"6'3""",248,8/3/1951,24,Boston College
667,1974,60,Bill,Adams,OL,"6'2""",255,2/4/1950,24,Holy Cross
668,1974,59,Doug,Allen,LB,"6'2""",228,11/13/1951,23,Penn State
669,1974,7,Marv,Bateman,P,"6'4""",213,4/5/1950,24,Utah
670,1974,34,Jim,Braxton,RB,"6'1""",243,5/23/1949,25,West Virginia
671,1974,22,Bill,Cahill,DB,"5'11""",180,5/5/1951,23,Washington
672,1974,29,Don,Calhoun,RB,"6'0""",206,4/29/1952,22,Kansas State
673,1974,81,Bob,Chandler,WR,"6'0""",180,4/24/1949,25,Southern California
674,1974,50,Jim,Cheyunski,LB,"6'1""",225,12/29/1945,29,Syracuse
675,1974,30,Bo,Cornell,DL,"6'2""",220,3/7/1949,25,Washington
676,1974,64,Dave,Costa,DL,"6'2""",250,10/27/1941,33,Utah
677,1974,42,Neal,Craig,DB,"6'1""",191,4/21/1948,26,Fisk
678,1974,72,Don,Croft,DL,"6'4""",254,1/7/1949,25,Texas-El Paso
679,1974,68,Joe,DeLamielleure,OL,"6'3""",254,3/16/1951,23,Michigan State
680,1974,73,Earl,Edwards,DL,"6'7""",260,3/17/1946,28,Wichita State
681,1974,12,Joe,Ferguson,QB,"6'1""",195,4/23/1950,24,Arkansas
682,1974,78,Dave,Foley,OL,"6'5""",255,10/28/1947,27,Ohio State
683,1974,89,Wally,Francis,WR,"5'11""",190,11/7/1951,23,Arkansas-Pine Bluff
684,1974,88,Reuben,Gant,TE,"6'4""",230,4/12/1952,22,Oklahoma State
685,1974,74,Donnie,Green,OL,"6'7""",272,7/12/1948,26,Purdue
686,1974,43,Tony,Greene,DB,"5'10""",170,8/29/1949,25,Maryland
687,1974,76,Halvor,Hagen,OL,"6'5""",245,2/4/1947,27,Weber State
688,1974,28,Dwight,Harrison,DB,"6'1""",187,10/12/1948,26,Texas A&M-Kingsville
689,1974,47,Clint,Haslerig,RB,"6'0""",189,4/9/1952,22,Michigan
690,1974,21,Gary,Hayman,WR,"6'1""",198,9/8/1951,23,Penn State
691,1974,40,JD,Hill,WR,"6'1""",202,10/30/1948,26,Arizona State
692,1974,16,Scott,Hunter,QB,"6'2""",205,11/11/1947,27,Alabama
693,1974,20,Robert,James,DB,"6'1""",184,7/7/1947,27,Fisk
694,1974,51,Bruce,Jarvis,OL,"6'7""",250,11/3/1948,26,Washington
695,1974,24,Ed,Jenkins,RB,"6'2""",210,8/31/1950,24,Holy Cross
696,1974,11,Spike,Jones,P,"6'2""",197,7/9/1947,27,Georgia
697,1974,46,Steve,Jones,RB,"6'0""",200,3/6/1951,23,Duke
698,1974,71,Mike,Kadish,DL,"6'5""",270,5/27/1950,24,Notre Dame
699,1974,70,Bob,Kampa,DL,"6'4""",252,4/26/1951,23,California
700,1974,45,Rex,Kern,DB,"5'11""",190,5/28/1949,25,Ohio State
701,1974,37,Ted,Koy,TE,"6'2""",212,9/15/1947,27,Texas
702,1974,52,Merv,Krakau,LB,"6'2""",242,5/16/1951,23,Iowa State
703,1974,56,Rich,Lewis,LB,"6'3""",220,6/8/1950,24,Portland State
704,1974,3,John,Leypoldt,K,"6'2""",229,3/31/1946,28,Northern Virginia Community College
705,1974,17,Gary,Marangi,QB,"6'1""",201,7/29/1952,22,Boston College
706,1974,67,Reggie,McKenzie,OL,"6'4""",255,7/27/1950,24,Michigan
707,1974,77,Dave,Means,LB,"6'4""",235,1/23/1952,22,Southeast Missouri State
708,1974,53,Mike,Montler,OL,"6'5""",254,1/10/1944,30,Colorado
709,1974,39,Wayne,Mosley,RB,"6'0""",190,10/6/1952,22,Alabama A&M
710,1974,65,Nick,Nighswander,OL,"6'0""",232,11/3/1952,22,Morehead State
711,1974,61,Willie,Parker,OL,"6'3""",245,12/28/1948,26,North Texas
712,1974,85,Walt,Patulski,DL,"6'6""",259,2/3/1950,24,Notre Dame
713,1974,24,Al,Randolph,DB,"6'2""",205,7/8/1944,30,Iowa
714,1974,27,Ahmad,Rashad,WR,"6'2""",205,11/19/1949,25,Oregon
715,1974,87,Paul,Seymour,TE,"6'5""",252,2/6/1950,24,Michigan
716,1974,32,OJ,Simpson,RB,"6'1""",212,7/9/1947,27,Southern California
717,1974,55,John,Skorupan,LB,"6'2""",222,5/17/1951,23,Penn State
718,1974,26,Donnie,Walker,DB,"6'2""",180,12/26/1950,24,Central State (OH)
719,1974,86,Dave,Washington,LB,"6'5""",223,9/12/1948,26,Alcorn State
720,1974,38,Larry,Watkins,RB,"6'2""",230,10/5/1946,28,Alcorn State
721,1974,62,Jeff,Yeates,DL,"6'3""",248,8/3/1951,23,Boston College
616,1973,34,Jim,Braxton,RB,"6'1""",243,5/23/1949,24,West Virginia
617,1973,22,Bill,Cahill,DB,"5'11""",180,5/5/1951,22,Washington
618,1973,81,Bob,Chandler,WR,"6'0""",180,4/24/1949,24,Southern California
619,1973,50,Jim,Cheyunski,LB,"6'1""",225,12/29/1945,28,Syracuse
620,1973,30,Bo,Cornell,RB,"6'2""",220,3/7/1949,24,Washington
621,1973,54,Phil,Croyle,LB,"6'3""",223,10/30/1947,26,California
622,1973,68,Joe,DeLamielleure,OL,"6'3""",254,3/16/1951,22,Michigan State
623,1973,73,Earl,Edwards,DL,"6'7""",260,3/17/1946,27,Wichita State
624,1973,57,Dale,Farley,LB,"6'3""",225,9/27/1949,24,West Virginia
625,1973,12,Joe,Ferguson,QB,"6'1""",195,4/23/1950,23,Arkansas
626,1973,78,Dave,Foley,OL,"6'5""",255,10/28/1947,26,Ohio State
627,1973,57,Fred,Forsberg,LB,"6'1""",235,7/4/1944,29,Washington
628,1973,89,Wally,Francis,WR,"5'11""",190,11/7/1951,22,Arkansas-Pine Bluff
629,1973,47,Leon,Garror,DB,"6'0""",180,5/2/1948,25,Alcorn State
630,1973,74,Donnie,Green,OL,"6'7""",272,7/12/1948,25,Purdue
631,1973,43,Tony,Greene,DB,"5'10""",170,8/29/1949,24,Maryland
632,1973,88,Halvor,Hagen,DL,"6'5""",245,2/4/1947,26,Weber State
633,1973,28,Dwight,Harrison,DB,"6'1""",187,10/12/1948,25,Texas A&M-Kingsville
634,1973,40,JD,Hill,WR,"6'1""",202,10/30/1948,25,Arizona State
635,1973,20,Robert,James,DB,"6'1""",184,7/7/1947,26,Fisk
636,1973,51,Bruce,Jarvis,OL,"6'7""",250,11/3/1948,25,Washington
637,1973,80,Ray,Jarvis,WR,"6'0""",200,2/2/1949,24,Norfolk State
638,1973,11,Spike,Jones,P,"6'2""",197,7/9/1947,26,Georgia
639,1973,46,Steve,Jones,RB,"6'0""",200,3/6/1951,22,Duke
640,1973,71,Mike,Kadish,DL,"6'5""",270,5/27/1950,23,Notre Dame
641,1973,70,Bob,Kampa,DL,"6'4""",252,4/26/1951,22,California
642,1973,24,Ernie,Kellermann,DB,"6'0""",183,12/17/1943,30,Miami (OH)
643,1973,54,Rick,Kingrea,LB,"6'1""",233,7/18/1949,24,Tulane
644,1973,37,Ted,Koy,RB,"6'2""",212,9/15/1947,26,Texas
645,1973,52,Merv,Krakau,LB,"6'2""",242,5/16/1951,22,Iowa State
646,1973,56,Rich,Lewis,LB,"6'3""",220,6/8/1950,23,Portland State
647,1973,3,John,Leypoldt,K,"6'2""",229,3/31/1946,27,Northern Virginia Community College
648,1973,82,Brian,McConnell,LB,"6'4""",220,1/21/1950,23,Michigan State
649,1973,67,Reggie,McKenzie,OL,"6'4""",255,7/27/1950,23,Michigan
650,1973,53,Mike,Montler,OL,"6'5""",254,1/10/1944,29,Colorado
651,1973,79,Steve,Okoniewski,DL,"6'3""",257,8/22/1949,24,Montana
652,1973,56,Willie,Parker,OL,"6'3""",245,12/28/1948,25,North Texas
653,1973,77,Jerry,Patton,DL,"6'3""",265,3/27/1946,27,Nebraska
654,1973,85,Walt,Patulski,DL,"6'6""",259,2/3/1950,23,Notre Dame
655,1973,69,Bob,Penchion,OL,"6'5""",265,8/11/1949,24,Alcorn State
656,1973,48,John,Pitts,DB,"6'4""",218,2/28/1945,28,Arizona State
657,1973,87,Paul,Seymour,TE,"6'5""",252,2/6/1950,23,Michigan
658,1973,16,Dennis,Shaw,QB,"6'3""",217,3/3/1947,26,San Diego State
659,1973,32,OJ,Simpson,RB,"6'1""",212,7/9/1947,26,Southern California
660,1973,55,John,Skorupan,LB,"6'2""",222,5/17/1951,22,Penn State
661,1973,23,Ken,Stone,DB,"6'1""",179,9/14/1950,23,Vanderbilt
662,1973,36,Pete,VanValkenburg,RB,"6'2""",192,5/19/1950,23,Brigham Young
663,1973,26,Donnie,Walker,DB,"6'2""",180,12/26/1950,23,Central State (OH)
664,1973,86,Dave,Washington,LB,"6'5""",223,9/12/1948,25,Alcorn State
665,1973,38,Larry,Watkins,RB,"6'2""",230,10/5/1946,27,Alcorn State
666,1973,75,Jeff,Winans,DL,"6'5""",265,10/12/1951,22,Southern California
560,1972,60,Bill,Adams,OL,"6'2""",255,2/4/1950,22,Holy Cross
561,1972,54,Tom,Beard,OL,"6'6""",280,6/10/1948,24,Michigan State
562,1972,34,Jim,Braxton,RB,"6'1""",243,5/23/1949,23,West Virginia
563,1972,81,Bob,Chandler,WR,"6'0""",180,4/24/1949,23,Southern California
564,1972,52,Edgar,Chandler,LB,"6'3""",225,8/31/1946,26,Georgia
565,1972,83,Bob,Christiansen,OL,"6'4""",230,5/8/1949,23,UCLA
566,1972,26,Linzy,Cole,WR,"5'11""",172,4/21/1948,24,Texas Christian
567,1972,75,Frank,Cornish,DL,"6'4""",282,6/20/1944,28,Grambling
568,1972,79,Paul,Costa,OL,"6'6""",268,12/7/1941,31,Notre Dame
569,1972,82,Al,Cowlings,DL,"6'5""",255,6/16/1947,25,Southern California
570,1972,72,Don,Croft,DL,"6'4""",254,1/7/1949,23,Texas-El Paso
571,1972,63,Dick,Cunningham,LB,"6'3""",245,10/12/1944,28,Arkansas
572,1972,73,Jeff,Curchin,OL,"6'7""",260,12/17/1947,25,Florida State
573,1972,57,Dale,Farley,LB,"6'3""",225,9/27/1949,23,West Virginia
574,1972,78,Dave,Foley,OL,"6'5""",255,10/28/1947,25,Ohio State
575,1972,47,Leon,Garror,DB,"6'0""",180,5/2/1948,24,Alcorn State
576,1972,74,Donnie,Green,OL,"6'7""",272,7/12/1948,24,Purdue
577,1972,43,Tony,Greene,DB,"5'10""",170,8/29/1949,23,Maryland
578,1972,59,Paul,Guidry,LB,"6'3""",227,1/14/1944,28,McNeese State
579,1972,28,Dwight,Harrison,WR,"6'1""",187,10/12/1948,24,Texas A&M-Kingsville
580,1972,62,Dick,Hart,OL,"6'2""",253,3/4/1943,29,None
581,1972,10,Leo,Hart,QB,"6'3""",203,3/3/1949,23,Duke
582,1972,40,JD,Hill,WR,"6'1""",202,10/30/1948,24,Arizona State
583,1972,33,Randy,Jackson,RB,"6'0""",220,11/13/1948,24,Wichita State
584,1972,20,Robert,James,DB,"6'1""",184,7/7/1947,25,Fisk
